id,stage,phon,phon_str
john,8,['B' 'AH' 'M' 'Z'],B_AH_M_Z
john,8,['B' 'AH' 'T' 'S'],B_AH_T_S
john,8,['B' 'AO' 'L'],B_AO_L
john,8,['B' 'AW'],B_AW
john,8,['B' 'AY'],B_AY
john,8,['B' 'EH' 'D' 'Z'],B_EH_D_Z
john,8,['B' 'EH' 'K' 'IY' 'Z'],B_EH_K_IY_Z
john,8,['B' 'EH' 'L' 'AH' 'Z'],B_EH_L_AH_Z
john,8,['B' 'EH' 'L' 'IY'],B_EH_L_IY
john,8,['B' 'EH' 'L' 'T'],B_EH_L_T
john,8,['B' 'EH' 'N' 'IY' 'Z'],B_EH_N_IY_Z
john,8,['B' 'EH' 'N' 'S'],B_EH_N_S
john,8,['B' 'EH' 'S'],B_EH_S
john,8,['B' 'EH' 'S' 'IY'],B_EH_S_IY
john,8,['B' 'IH' 'K' 'AH' 'M' 'Z'],B_IH_K_AH_M_Z
john,8,['B' 'IH' 'L' 'IY'],B_IH_L_IY
john,8,['B' 'IY' 'D' 'Z'],B_IY_D_Z
john,8,['B' 'L' 'OW' 'N'],B_L_OW_N
john,8,['B' 'UW' 'M'],B_UW_M
john,8,['B' 'UW' 'Z'],B_UW_Z
john,8,['D' 'AA'],D_AA
john,8,['D' 'AH' 'M' 'IY'],D_AH_M_IY
john,8,['D' 'AY'],D_AY
john,8,['D' 'IY' 'Z'],D_IY_Z
john,8,['D' 'OW'],D_OW
john,8,['D' 'UW' 'D' 'UW'],D_UW_D_UW
john,8,['DH' 'EH' 'N'],DH_EH_N
john,8,['DH' 'EH' 'R' 'IH' 'Z'],DH_EH_R_IH_Z
john,8,['DH' 'EH' 'R' 'S'],DH_EH_R_S
john,8,['DH' 'EH' 'R' 'Z'],DH_EH_R_Z
john,8,['EH'],EH
john,8,['EH' 'M'],EH_M
john,8,['EH' 'N' 'D'],EH_N_D
john,8,['EH' 'R' 'IH' 'NG'],EH_R_IH_NG
john,8,['EH' 'S'],EH_S
john,8,['G' 'AA' 'T'],G_AA_T
john,8,['G' 'EH' 'T'],G_EH_T
john,8,['G' 'EH' 'T' 'S'],G_EH_T_S
john,8,['G' 'L' 'IH' 'N' 'T'],G_L_IH_N_T
john,8,['G' 'OW' 'T'],G_OW_T
john,8,['G' 'R' 'IY' 'N'],G_R_IY_N
john,8,['G' 'R' 'OW' 'N'],G_R_OW_N
john,8,['HH' 'AA' 'L' 'OW'],HH_AA_L_OW
john,8,['HH' 'AA' 'T'],HH_AA_T
john,8,['HH' 'AE' 'N' 'D'],HH_AE_N_D
john,8,['HH' 'AE' 'N' 'D' 'Z'],HH_AE_N_D_Z
john,8,['HH' 'AE' 'T'],HH_AE_T
john,8,['HH' 'AE' 'T' 'S'],HH_AE_T_S
john,8,['HH' 'AH' 'M'],HH_AH_M
john,8,['HH' 'AH' 'T' 'S'],HH_AH_T_S
john,8,['HH' 'AW'],HH_AW
john,8,['HH' 'AY'],HH_AY
john,8,['HH' 'AY' 'D'],HH_AY_D
john,8,['HH' 'AY' 'V'],HH_AY_V
john,8,['HH' 'EH' 'D'],HH_EH_D
john,8,['HH' 'EH' 'D' 'Z'],HH_EH_D_Z
john,8,['HH' 'EH' 'M'],HH_EH_M
john,8,['HH' 'EH' 'N' 'Z'],HH_EH_N_Z
john,8,['HH' 'EH' 'R'],HH_EH_R
john,8,['HH' 'EH' 'R' 'IH' 'NG'],HH_EH_R_IH_NG
john,8,['HH' 'EH' 'R' 'IY' 'Z'],HH_EH_R_IY_Z
john,8,['HH' 'IH' 'P' 'OW'],HH_IH_P_OW
john,8,['HH' 'IH' 'R' 'S'],HH_IH_R_S
john,8,['HH' 'IY' 'D'],HH_IY_D
john,8,['HH' 'IY' 'L'],HH_IY_L
john,8,['HH' 'OW' 'M' 'S'],HH_OW_M_S
john,8,['HH' 'OW' 'P'],HH_OW_P
john,8,['HH' 'OW' 'Z'],HH_OW_Z
john,8,['HH' 'UH' 'K'],HH_UH_K
john,8,['HH' 'UW'],HH_UW
john,8,['HH' 'UW' 'D'],HH_UW_D
john,8,['HH' 'UW' 'M'],HH_UW_M
john,8,['HH' 'UW' 'T'],HH_UW_T
john,8,['IH' 'R' 'Z'],IH_R_Z
john,8,['IY' 'Z'],IY_Z
john,8,['JH' 'AA' 'N'],JH_AA_N
john,8,['K' 'AA' 'R'],K_AA_R
john,8,['K' 'AA' 'Z'],K_AA_Z
john,8,['K' 'AE' 'N'],K_AE_N
john,8,['K' 'AE' 'N' 'Z'],K_AE_N_Z
john,8,['K' 'AE' 'T'],K_AE_T
john,8,['K' 'AH' 'M'],K_AH_M
john,8,['K' 'AH' 'M' 'Z'],K_AH_M_Z
john,8,['K' 'AO' 'R'],K_AO_R
john,8,['K' 'AO' 'R' 'S'],K_AO_R_S
john,8,['K' 'AW'],K_AW
john,8,['K' 'AY'],K_AY
john,8,['K' 'EH' 'R' 'IY'],K_EH_R_IY
john,8,['K' 'IH' 'K'],K_IH_K
john,8,['K' 'IY' 'N'],K_IY_N
john,8,['K' 'IY' 'Z'],K_IY_Z
john,8,['K' 'R' 'UW'],K_R_UW
john,8,['K' 'UH' 'D'],K_UH_D
john,8,['L' 'AO' 'R' 'IY' 'Z'],L_AO_R_IY_Z
john,8,['L' 'AY' 'D'],L_AY_D
john,8,['L' 'EY'],L_EY
john,8,['L' 'EY' 'D'],L_EY_D
john,8,['L' 'IH' 'L' 'IY'],L_IH_L_IY
john,8,['L' 'IY' 'N'],L_IY_N
john,8,['L' 'IY' 'N' 'D'],L_IY_N_D
john,8,['M' 'AA'],M_AA
john,8,['M' 'AE' 'N' 'Z'],M_AE_N_Z
john,8,['M' 'AH' 'M'],M_AH_M
john,8,['M' 'AO' 'R'],M_AO_R
john,8,['M' 'AY' 'T'],M_AY_T
john,8,['M' 'EH' 'N' 'IY'],M_EH_N_IY
john,8,['M' 'IH' 'K' 'IY'],M_IH_K_IY
john,8,['M' 'IY' 'M' 'IY'],M_IY_M_IY
john,8,['M' 'IY' 'N'],M_IY_N
john,8,['M' 'OW' 'D'],M_OW_D
john,8,['M' 'UW'],M_UW
john,8,['M' 'UW' 'D'],M_UW_D
john,8,['M' 'UW' 'S'],M_UW_S
john,8,['N' 'IY' 'D'],N_IY_D
john,8,['N' 'IY' 'Z'],N_IY_Z
john,8,['N' 'OW' 'Z'],N_OW_Z
john,8,['OW' 'K' 'EY'],OW_K_EY
john,8,['OW' 'OW' 'OW'],OW_OW_OW
john,8,['P' 'AE' 'D'],P_AE_D
john,8,['P' 'AE' 'T' 'AH' 'N' 'T'],P_AE_T_AH_N_T
john,8,['P' 'AY'],P_AY
john,8,['P' 'AY' 'Z'],P_AY_Z
john,8,['P' 'IH' 'L' 'OW'],P_IH_L_OW
john,8,['P' 'IH' 'P' 'S'],P_IH_P_S
john,8,['P' 'OW' 'K'],P_OW_K
john,8,['P' 'OW' 'K' 'S'],P_OW_K_S
john,8,['P' 'UH' 'L' 'D'],P_UH_L_D
john,8,['R' 'AE' 'T'],R_AE_T
john,8,['R' 'AE' 'T' 'AH' 'L' 'Z'],R_AE_T_AH_L_Z
john,8,['R' 'AO' 'R' 'IY'],R_AO_R_IY
john,8,['R' 'EH' 'R'],R_EH_R
john,8,['R' 'OW' 'D'],R_OW_D
john,8,['S' 'AY'],S_AY
john,8,['S' 'EH' 'N' 'S'],S_EH_N_S
john,8,['S' 'IY'],S_IY
john,8,['S' 'IY' 'N'],S_IY_N
john,8,['S' 'N' 'OW'],S_N_OW
john,8,['T' 'AO' 'R'],T_AO_R
john,8,['T' 'AY'],T_AY
john,8,['T' 'AY' 'Z'],T_AY_Z
john,8,['T' 'EH' 'N' 'T' 'S'],T_EH_N_T_S
john,8,['T' 'EH' 'R'],T_EH_R
john,8,['T' 'EH' 'R' 'IH' 'NG'],T_EH_R_IH_NG
john,8,['T' 'IY' 'Z'],T_IY_Z
john,8,['T' 'OW' 'N'],T_OW_N
john,8,['T' 'UW' 'T'],T_UW_T
john,8,['W' 'AA' 'Z'],W_AA_Z
john,8,['W' 'AH' 'N' 'Z'],W_AH_N_Z
john,8,['W' 'AY'],W_AY
john,8,['W' 'AY' 'Z'],W_AY_Z
john,8,['W' 'EH' 'L'],W_EH_L
john,8,['W' 'EH' 'L' 'IY' 'Z'],W_EH_L_IY_Z
john,8,['W' 'EH' 'N' 'S'],W_EH_N_S
john,8,['W' 'IH' 'L' 'OW'],W_IH_L_OW
john,8,['W' 'IH' 'N' 'Z'],W_IH_N_Z
john,8,['W' 'IY' 'Z'],W_IY_Z
john,8,['W' 'UH' 'D' 'IY'],W_UH_D_IY
john,8,['W' 'UH' 'D' 'Z'],W_UH_D_Z
john,8,['W' 'UH' 'L'],W_UH_L
john,8,['Y' 'AE'],Y_AE
john,8,['Y' 'AH' 'M' 'IY'],Y_AH_M_IY
john,8,['Y' 'AO' 'R' 'S'],Y_AO_R_S
john,8,['Y' 'IH' 'R' 'S'],Y_IH_R_S
john,8,['Y' 'UW' 'S'],Y_UW_S
john,8,['Z' 'Z'],Z_Z
john,9,['AA' 'R' 'T'],AA_R_T
john,9,['AE' 'D'],AE_D
john,9,['AE' 'N' 'AH'],AE_N_AH
john,9,['AE' 'N' 'AH' 'Z'],AE_N_AH_Z
john,9,['AE' 'T'],AE_T
john,9,['AH' 'V'],AH_V
john,9,['AY' 'S'],AY_S
john,9,['B' 'AH' 'S'],B_AH_S
john,9,['B' 'AH' 'T' 'ER'],B_AH_T_ER
john,9,['B' 'AO' 'S'],B_AO_S
john,9,['B' 'AY' 'Z'],B_AY_Z
john,9,['B' 'EH' 'D'],B_EH_D
john,9,['B' 'EH' 'L' 'Z'],B_EH_L_Z
john,9,['B' 'EH' 'R' 'IY' 'Z'],B_EH_R_IY_Z
john,9,['B' 'EY'],B_EY
john,9,['B' 'IH' 'L' 'D'],B_IH_L_D
john,9,['B' 'IH' 'L' 'IY' 'Z'],B_IH_L_IY_Z
john,9,['B' 'IY' 'N' 'Z'],B_IY_N_Z
john,9,['B' 'IY' 'T'],B_IY_T
john,9,['B' 'IY' 'Z'],B_IY_Z
john,9,['B' 'OW' 'N'],B_OW_N
john,9,['B' 'OW' 'N' 'S'],B_OW_N_S
john,9,['B' 'OW' 'T'],B_OW_T
john,9,['B' 'R' 'IY' 'Z'],B_R_IY_Z
john,9,['B' 'UH' 'K' 'T'],B_UH_K_T
john,9,['B' 'UW' 'T'],B_UW_T
john,9,['D' 'AA' 'L'],D_AA_L
john,9,['D' 'AH' 'M'],D_AH_M
john,9,['D' 'AH' 'S' 'T'],D_AH_S_T
john,9,['D' 'AH' 'Z'],D_AH_Z
john,9,['D' 'AO' 'R'],D_AO_R
john,9,['D' 'AO' 'R' 'S'],D_AO_R_S
john,9,['D' 'AW' 'T'],D_AW_T
john,9,['D' 'EH' 'R'],D_EH_R
john,9,['D' 'EH' 'R' 'IH' 'NG'],D_EH_R_IH_NG
john,9,['D' 'EH' 'R' 'IY'],D_EH_R_IY
john,9,['D' 'ER' 'T'],D_ER_T
john,9,['D' 'IH' 'L' 'IY'],D_IH_L_IY
john,9,['D' 'IH' 'N'],D_IH_N
john,9,['D' 'IH' 'N' 'S'],D_IH_N_S
john,9,['D' 'IH' 'N' 'T'],D_IH_N_T
john,9,['D' 'IH' 'R'],D_IH_R
john,9,['D' 'OW' 'D' 'OW'],D_OW_D_OW
john,9,['D' 'UW' 'Z'],D_UW_Z
john,9,['DH' 'EH' 'M'],DH_EH_M
john,9,['DH' 'OW' 'Z'],DH_OW_Z
john,9,['EH' 'L' 'IY' 'Z'],EH_L_IY_Z
john,9,['EH' 'N'],EH_N
john,9,['EH' 'N' 'D' 'S'],EH_N_D_S
john,9,['EH' 'R' 'AH' 'N'],EH_R_AH_N
john,9,['EH' 'R' 'AH' 'N' 'S'],EH_R_AH_N_S
john,9,['F' 'AY' 'T'],F_AY_T
john,9,['G' 'EY'],G_EY
john,9,['G' 'L' 'IH' 'T' 'ER'],G_L_IH_T_ER
john,9,['G' 'R' 'IH' 'L'],G_R_IH_L
john,9,['G' 'R' 'IH' 'T'],G_R_IH_T
john,9,['G' 'R' 'IH' 'T' 'ER'],G_R_IH_T_ER
john,9,['G' 'R' 'OW'],G_R_OW
john,9,['HH' 'AA' 'L' 'IY'],HH_AA_L_IY
john,9,['HH' 'AA' 'R' 'T'],HH_AA_R_T
john,9,['HH' 'AH'],HH_AH
john,9,['HH' 'AH' 'N' 'T' 'ER'],HH_AH_N_T_ER
john,9,['HH' 'AH' 'T'],HH_AH_T
john,9,['HH' 'AY' 'D' 'Z'],HH_AY_D_Z
john,9,['HH' 'AY' 'T'],HH_AY_T
john,9,['HH' 'EH' 'D' 'IH' 'NG'],HH_EH_D_IH_NG
john,9,['HH' 'EH' 'N' 'S'],HH_EH_N_S
john,9,['HH' 'EH' 'R' 'IY' 'L'],HH_EH_R_IY_L
john,9,['HH' 'IH' 'L'],HH_IH_L
john,9,['HH' 'IH' 'R' 'IH' 'NG'],HH_IH_R_IH_NG
john,9,['HH' 'IH' 'Z'],HH_IH_Z
john,9,['HH' 'IY' 'T'],HH_IY_T
john,9,['HH' 'OW' 'S' 'T'],HH_OW_S_T
john,9,['HH' 'UW' 'Z'],HH_UW_Z
john,9,['JH' 'OW' 'N'],JH_OW_N
john,9,['K' 'AA' 'L' 'IY'],K_AA_L_IY
john,9,['K' 'AA' 'N'],K_AA_N
john,9,['K' 'AA' 'R' 'T' 'S'],K_AA_R_T_S
john,9,['K' 'AE' 'N' 'S'],K_AE_N_S
john,9,['K' 'AE' 'N' 'T'],K_AE_N_T
john,9,['K' 'AH' 'M' 'IH' 'NG'],K_AH_M_IH_NG
john,9,['K' 'AY' 'T'],K_AY_T
john,9,['K' 'EH' 'N' 'T'],K_EH_N_T
john,9,['K' 'R' 'AY'],K_R_AY
john,9,['K' 'R' 'EY' 'T'],K_R_EY_T
john,9,['L' 'AA' 'K' 'S'],L_AA_K_S
john,9,['L' 'AY' 'K' 'T'],L_AY_K_T
john,9,['M' 'AE' 'D'],M_AE_D
john,9,['M' 'AE' 'T'],M_AE_T
john,9,['M' 'AH' 'N' 'D' 'IY'],M_AH_N_D_IY
john,9,['M' 'AO' 'L'],M_AO_L
john,9,['M' 'AO' 'V'],M_AO_V
john,9,['M' 'AY'],M_AY
john,9,['M' 'AY' 'K'],M_AY_K
john,9,['M' 'AY' 'N'],M_AY_N
john,9,['M' 'EH' 'R'],M_EH_R
john,9,['M' 'EH' 'T'],M_EH_T
john,9,['M' 'IY' 'Z'],M_IY_Z
john,9,['M' 'UW' 'D' 'Z'],M_UW_D_Z
john,9,['M' 'UW' 'M' 'UW'],M_UW_M_UW
john,9,['M' 'UW' 'V'],M_UW_V
john,9,['N' 'AA'],N_AA
john,9,['N' 'AH' 'T' 'IY'],N_AH_T_IY
john,9,['N' 'EH' 'T'],N_EH_T
john,9,['N' 'IH' 'K'],N_IH_K
john,9,['N' 'IY' 'D' 'Z'],N_IY_D_Z
john,9,['N' 'IY' 'T'],N_IY_T
john,9,['N' 'OW' 'N'],N_OW_N
john,9,['N' 'OW' 'T'],N_OW_T
john,9,['OW' 'T' 'S'],OW_T_S
john,9,['P' 'AH' 'P' 'AH' 'T'],P_AH_P_AH_T
john,9,['P' 'AO' 'L'],P_AO_L
john,9,['P' 'AO' 'L' 'AH'],P_AO_L_AH
john,9,['P' 'AY' 'L'],P_AY_L
john,9,['P' 'EH' 'D' 'AH' 'L' 'Z'],P_EH_D_AH_L_Z
john,9,['P' 'EY'],P_EY
john,9,['P' 'EY' 'D'],P_EY_D
john,9,['P' 'IH' 'L' 'ER' 'Z'],P_IH_L_ER_Z
john,9,['P' 'IH' 'P'],P_IH_P
john,9,['P' 'L' 'EY'],P_L_EY
john,9,['P' 'OW' 'N' 'IY'],P_OW_N_IY
john,9,['R' 'AE' 'K' 'AH' 'T'],R_AE_K_AH_T
john,9,['R' 'AE' 'T' 'S'],R_AE_T_S
john,9,['R' 'AH' 'N' 'IY'],R_AH_N_IY
john,9,['R' 'AO' 'S'],R_AO_S
john,9,['R' 'AY' 'D'],R_AY_D
john,9,['R' 'AY' 'D' 'Z'],R_AY_D_Z
john,9,['R' 'AY' 'T'],R_AY_T
john,9,['R' 'EH' 'D'],R_EH_D
john,9,['R' 'EH' 'D' 'IY'],R_EH_D_IY
john,9,['R' 'EH' 'D' 'Z'],R_EH_D_Z
john,9,['R' 'EH' 'N'],R_EH_N
john,9,['R' 'IH' 'D'],R_IH_D
john,9,['R' 'IH' 'L' 'IY'],R_IH_L_IY
john,9,['R' 'OW'],R_OW
john,9,['R' 'OW' 'D' 'Z'],R_OW_D_Z
john,9,['R' 'OW' 'T'],R_OW_T
john,9,['S' 'AE' 'L' 'IY'],S_AE_L_IY
john,9,['S' 'AH' 'K'],S_AH_K
john,9,['S' 'AH' 'N' 'S'],S_AH_N_S
john,9,['S' 'AO' 'R' 'T'],S_AO_R_T
john,9,['S' 'EH' 'D'],S_EH_D
john,9,['S' 'IH' 'N' 'S'],S_IH_N_S
john,9,['S' 'IY' 'Z'],S_IY_Z
john,9,['S' 'K' 'IH' 'N' 'S'],S_K_IH_N_S
john,9,['S' 'OW' 'K'],S_OW_K
john,9,['S' 'OW' 'N'],S_OW_N
john,9,['S' 'OW' 'Z'],S_OW_Z
john,9,['S' 'T' 'R' 'AH' 'K'],S_T_R_AH_K
john,9,['S' 'UW'],S_UW
john,9,['T' 'AE' 'L' 'K'],T_AE_L_K
john,9,['T' 'AY' 'D'],T_AY_D
john,9,['T' 'EH' 'N' 'D' 'ER'],T_EH_N_D_ER
john,9,['T' 'EH' 'N' 'D' 'Z'],T_EH_N_D_Z
john,9,['T' 'EH' 'N' 'Z'],T_EH_N_Z
john,9,['T' 'EH' 'R' 'Z'],T_EH_R_Z
john,9,['T' 'EY' 'P'],T_EY_P
john,9,['T' 'IH' 'K' 'AH' 'T'],T_IH_K_AH_T
john,9,['T' 'IH' 'L' 'IY'],T_IH_L_IY
john,9,['T' 'IH' 'P' 'ER'],T_IH_P_ER
john,9,['T' 'R' 'AY' 'Z'],T_R_AY_Z
john,9,['T' 'R' 'IY'],T_R_IY
john,9,['T' 'R' 'IY' 'Z'],T_R_IY_Z
john,9,['UW' 'UW'],UW_UW
john,9,['W' 'AA' 'L' 'OW'],W_AA_L_OW
john,9,['W' 'AE' 'K' 'S'],W_AE_K_S
john,9,['W' 'AH' 'T' 'ER'],W_AH_T_ER
john,9,['W' 'AH' 'T' 'S'],W_AH_T_S
john,9,['W' 'AO' 'L' 'IY'],W_AO_L_IY
john,9,['W' 'AO' 'R' 'Z'],W_AO_R_Z
john,9,['W' 'AY' 'D'],W_AY_D
john,9,['W' 'EH' 'N'],W_EH_N
john,9,['W' 'EH' 'R' 'IH' 'NG'],W_EH_R_IH_NG
john,9,['W' 'EH' 'R' 'Z'],W_EH_R_Z
john,9,['W' 'IH' 'N' 'T' 'ER'],W_IH_N_T_ER
john,9,['W' 'IY' 'T'],W_IY_T
john,9,['W' 'OW' 'K'],W_OW_K
john,9,['W' 'OW' 'N' 'T'],W_OW_N_T
john,9,['W' 'UH' 'L' 'IY'],W_UH_L_IY
john,9,['Y' 'AA' 'T' 'S'],Y_AA_T_S
john,9,['Y' 'UW' 'D'],Y_UW_D
john,9,['Y' 'UW' 'L'],Y_UW_L
john,9,['Y' 'UW' 'V'],Y_UW_V
john,10,['AA' 'L' 'IY'],AA_L_IY
john,10,['AA' 'R' 'M' 'S'],AA_R_M_S
john,10,['AE' 'N' 'D' 'IY'],AE_N_D_IY
john,10,['AE' 'N' 'T' 'IY' 'Z'],AE_N_T_IY_Z
john,10,['AE' 'P' 'AH' 'L' 'Z'],AE_P_AH_L_Z
john,10,['AH' 'P'],AH_P
john,10,['AH' 'P' 'AH' 'P'],AH_P_AH_P
john,10,['AY' 'AY' 'AY'],AY_AY_AY
john,10,['AY' 'D'],AY_D
john,10,['B' 'AE' 'T' 'ER'],B_AE_T_ER
john,10,['B' 'AE' 'T' 'ER' 'D'],B_AE_T_ER_D
john,10,['B' 'AH' 'L' 'IY' 'V'],B_AH_L_IY_V
john,10,['B' 'AH' 'N' 'IY'],B_AH_N_IY
john,10,['B' 'AH' 'N' 'IY' 'Z'],B_AH_N_IY_Z
john,10,['B' 'AH' 'N' 'S'],B_AH_N_S
john,10,['B' 'AH' 'N' 'T' 'IH' 'N'],B_AH_N_T_IH_N
john,10,['B' 'AH' 'T'],B_AH_T
john,10,['B' 'AH' 'Z'],B_AH_Z
john,10,['B' 'AO' 'L' 'S'],B_AO_L_S
john,10,['B' 'AO' 'R' 'IH' 'NG'],B_AO_R_IH_NG
john,10,['B' 'EH' 'L'],B_EH_L
john,10,['B' 'EH' 'N' 'D' 'Z'],B_EH_N_D_Z
john,10,['B' 'EH' 'R' 'IH' 'NG'],B_EH_R_IH_NG
john,10,['B' 'EH' 'R' 'IY'],B_EH_R_IY
john,10,['B' 'EH' 'R' 'S'],B_EH_R_S
john,10,['B' 'EH' 'T'],B_EH_T
john,10,['B' 'EH' 'T' 'ER'],B_EH_T_ER
john,10,['B' 'EH' 'V'],B_EH_V
john,10,['B' 'ER'],B_ER
john,10,['B' 'IH' 'D'],B_IH_D
john,10,['B' 'IH' 'K'],B_IH_K
john,10,['B' 'IH' 'L'],B_IH_L
john,10,['B' 'IH' 'N'],B_IH_N
john,10,['B' 'IH' 'N' 'S'],B_IH_N_S
john,10,['B' 'IH' 'N' 'Z'],B_IH_N_Z
john,10,['B' 'IH' 'R'],B_IH_R
john,10,['B' 'IH' 'R' 'Z'],B_IH_R_Z
john,10,['B' 'IH' 'T' 'S'],B_IH_T_S
john,10,['B' 'L' 'ER'],B_L_ER
john,10,['B' 'L' 'ER' 'D'],B_L_ER_D
john,10,['B' 'OW' 'L'],B_OW_L
